system,n_feedback,seed,hit_at_1,hit_at_5,mrr_score,ndcg_at_10,recall_at_10
itma_boost_only,0,0,0.5280898876404494,0.8426966292134831,0.66167290886392,0.7041619314935638,0.8876404494382022
itma_boost_only,5,0,0.4157303370786517,0.8314606741573034,0.5906991260923845,0.6504875154012997,0.8595505617977528
itma_boost_only,10,0,0.48314606741573035,0.8426966292134831,0.6247815230961298,0.6766393831501748,0.8707865168539326
itma_boost_only,20,0,0.4606741573033708,0.8426966292134831,0.6056491885143571,0.6675938921569318,0.8820224719101124
itma_boost_only,30,0,0.48314606741573035,0.8314606741573034,0.6166176208311039,0.6791591803538178,0.8876404494382022
itma_boost_only,50,0,0.4606741573033708,0.8876404494382022,0.6249063670411985,0.6861848214650875,0.8932584269662921
itma_boost_only,0,1,0.5280898876404494,0.8426966292134831,0.66167290886392,0.7041619314935638,0.8876404494382022
itma_boost_only,5,1,0.5393258426966292,0.8539325842696629,0.6707240948813983,0.7155505342872994,0.8932584269662921
itma_boost_only,10,1,0.38202247191011235,0.8539325842696629,0.5764490815052612,0.6514325322967183,0.8876404494382022
itma_boost_only,20,1,0.42696629213483145,0.8314606741573034,0.5879793115748172,0.660280579616891,0.898876404494382
itma_boost_only,30,1,0.43820224719101125,0.8426966292134831,0.6018236133404673,0.6711170258574463,0.898876404494382
itma_boost_only,50,1,0.5168539325842697,0.898876404494382,0.661935972891029,0.7257049169069082,0.9325842696629213
itma_boost_only,0,2,0.5280898876404494,0.8426966292134831,0.66167290886392,0.7041619314935638,0.8876404494382022
itma_boost_only,5,2,0.43820224719101125,0.8426966292134831,0.611111111111111,0.6744208308782055,0.8932584269662921
itma_boost_only,10,2,0.39325842696629215,0.8539325842696629,0.5856429463171036,0.660050051150187,0.898876404494382
itma_boost_only,20,2,0.4157303370786517,0.8651685393258427,0.6058498305689316,0.6806175171891387,0.9101123595505618
itma_boost_only,30,2,0.34831460674157305,0.8539325842696629,0.5613072944533619,0.6446587082281737,0.898876404494382
itma_boost_only,50,2,0.449438202247191,0.8539325842696629,0.6122436240413769,0.6825255795198003,0.9157303370786517
itma_boost_only,0,3,0.5280898876404494,0.8426966292134831,0.66167290886392,0.7041619314935638,0.8876404494382022
itma_boost_only,5,3,0.38202247191011235,0.8426966292134831,0.5828339575530587,0.6482994305762083,0.8764044943820225
itma_boost_only,10,3,0.3595505617977528,0.8202247191011236,0.5590957731407169,0.6260488779796488,0.848314606741573
itma_boost_only,20,3,0.3258426966292135,0.8202247191011236,0.5394328517924023,0.6170513013801797,0.8595505617977528
itma_boost_only,30,3,0.38202247191011235,0.8089887640449438,0.5550829320492242,0.6264669638096898,0.8539325842696629
itma_boost_only,50,3,0.47191011235955055,0.898876404494382,0.6377340823970037,0.7057757552371208,0.9044943820224719
itma_boost_only,0,4,0.5280898876404494,0.8426966292134831,0.66167290886392,0.7041619314935638,0.8876404494382022
itma_boost_only,5,4,0.43820224719101125,0.8314606741573034,0.6012930265739255,0.6592115319008629,0.8764044943820225
itma_boost_only,10,4,0.48314606741573035,0.8539325842696629,0.6356696985910469,0.6907136770564103,0.898876404494382
itma_boost_only,20,4,0.4157303370786517,0.8539325842696629,0.5963260210451222,0.6666303008640289,0.9101123595505618
itma_boost_only,30,4,0.4606741573033708,0.8539325842696629,0.6105136436597111,0.6759456053942475,0.898876404494382
itma_boost_only,50,4,0.43820224719101125,0.8651685393258427,0.617179418583913,0.691109557143936,0.9269662921348315
